"","progression","gamma_slowing","n","K","trial_number","p_value_mmrm","drop_first_occasions","constraints","interpolation","inference","B","p_value_TCT_common","estimate","conf_int_TCT_common_lower","conf_int_TCT_common_upper","se_TCT_common","se_TCT_common_bs","conf_int_TCT_common_lower_bs","conf_int_TCT_common_upper_bs"
"572","normal",0.9,200,6,3,0.647411785663533,0,TRUE,"spline","score",0,0.328954896332947,0.79866487995335,0.391537593589847,1.26065696862409,0.195978415496968,NA,NA,NA
"573","normal",0.9,200,6,3,0.647411785663533,0,TRUE,"spline","least-squares",0,0.87848535861253,1.01930606290656,0.830171272781233,1.2747471439186,0.171398240578862,NA,NA,NA
"574","normal",0.9,200,6,3,0.647411785663533,0,FALSE,"spline","wald",0,0.782109639613838,0.959045090035633,0.668811522335469,1.2492786577358,0.148081071891876,NA,NA,NA
"575","normal",0.9,200,6,3,0.647411785663533,0,FALSE,"spline","score",0,0.328917769443451,0.798648307702933,0.391510872949882,1.26064109269434,0.195979204052645,NA,NA,NA
"576","normal",0.9,200,6,3,0.647411785663533,0,FALSE,"spline","least-squares",500,0.878308851129816,1.01933638557883,0.830182649372633,1.27477624938214,0.171406820581907,0.164007799530263,0.717347270457019,1.33426393863375
"577","normal",0.9,200,6,3,0.647411785663533,1,TRUE,"spline","wald",0,0.734535546395813,0.949744117927432,0.659268855385205,1.24021938046966,0.148204387852766,NA,NA,NA
"578","normal",0.9,200,6,3,0.647411785663533,1,TRUE,"spline","least-squares",0,1,0.999999991493342,0.822618558266464,1.23418286292649,0.132289013793066,NA,NA,NA
"579","normal",0.9,200,6,3,0.647411785663533,1,FALSE,"spline","wald",0,0.734665126098543,0.94977000348399,0.659297013197071,1.24024299377091,0.14820322851753,NA,NA,NA
"580","normal",0.9,200,6,3,0.647411785663533,1,FALSE,"spline","least-squares",0,1,0.999999996588166,0.822613464762371,1.23417875231301,0.132291118327322,NA,NA,NA
"581","normal",0.9,200,6,4,0.077837857220196,0,TRUE,"spline","wald",0,1.76316331417237e-05,0.567042501283023,0.369373880710792,0.764711121855255,0.100853190227686,NA,NA,NA
"582","normal",0.9,200,6,4,0.077837857220196,0,TRUE,"spline","score",0,0.00272695934266909,0.505547971013988,0.162526127441483,0.825642906414604,0.165879242590035,NA,NA,NA
"583","normal",0.9,200,6,4,0.077837857220196,0,TRUE,"spline","least-squares",0,0.0103165411276721,0.688777915400881,0.451879664631153,0.918650997558159,0.0982734059134714,NA,NA,NA
"584","normal",0.9,200,6,4,0.077837857220196,0,FALSE,"spline","wald",0,1.76316331417237e-05,0.567042501283023,0.369373880710792,0.764711121855255,0.100853190227686,NA,NA,NA
"585","normal",0.9,200,6,4,0.077837857220196,0,FALSE,"spline","score",0,0.00272695934266909,0.505547971013988,0.162526127441483,0.825642906414604,0.165879242590035,NA,NA,NA
"586","normal",0.9,200,6,4,0.077837857220196,0,FALSE,"spline","least-squares",500,0.0103165411276721,0.688777915400881,0.451879664631153,0.918650997558159,0.0982734059134714,0.180204783462788,0.165936639589036,0.997502224857729
"587","normal",0.9,200,6,4,0.077837857220196,1,TRUE,"spline","wald",0,1.40786782660829e-05,0.558470122332367,0.359193980637886,0.757746264026847,0.101673369136548,NA,NA,NA
"588","normal",0.9,200,6,4,0.077837857220196,1,TRUE,"spline","least-squares",0,0.0109634504794387,0.680876080346536,0.442720390898805,0.918351464943734,0.0995128104726144,NA,NA,NA
"589","normal",0.9,200,6,4,0.077837857220196,1,FALSE,"spline","wald",0,1.40786782660829e-05,0.558470122332367,0.359193980637886,0.757746264026847,0.101673369136548,NA,NA,NA
"590","normal",0.9,200,6,4,0.077837857220196,1,FALSE,"spline","least-squares",0,0.0109634504794387,0.680876080346536,0.442720390898805,0.918351464943734,0.0995128104726144,NA,NA,NA
"591","normal",0.9,200,6,5,0.315058051670324,0,TRUE,"spline","wald",0,0.138387533327269,0.864041422382641,0.684212922439874,1.04386992232541,0.0917509206093742,NA,NA,NA
"592","normal",0.9,200,6,5,0.315058051670324,0,TRUE,"spline","score",0,0.37518860251914,0.822592371348514,0.420441614328368,1.30201171651565,0.193128679653375,NA,NA,NA
"593","normal",0.9,200,6,5,0.315058051670324,0,TRUE,"spline","least-squares",0,1,0.999999980552232,0.855271998504554,1.25539333220209,0.107907940280583,NA,NA,NA
"594","normal",0.9,200,6,5,0.315058051670324,0,FALSE,"spline","wald",0,0.0418341349279638,0.815817502304995,0.638440818954479,0.993194185655512,0.0904999707900968,NA,NA,NA
"595","normal",0.9,200,6,5,0.315058051670324,0,FALSE,"spline","score",0,0.375190467314098,0.822593129622968,0.42044262800417,1.30201228449289,0.19312861698165,NA,NA,NA
"596","normal",0.9,200,6,5,0.315058051670324,0,FALSE,"spline","least-squares",500,1,0.999999991740378,0.868863030803691,1.22572754731433,0.103211223271058,0.162096279812627,0.817315653190349,1.24759699831747
"597","normal",0.9,200,6,5,0.315058051670324,1,TRUE,"spline","wald",0,0.154171941684307,0.869056257715859,0.688948045095912,1.04916447033581,0.0918936337813438,NA,NA,NA
"598","normal",0.9,200,6,5,0.315058051670324,1,TRUE,"spline","least-squares",0,1,0.999999806132598,0.856785600477389,1.25574394747008,0.109337827147521,NA,NA,NA
"599","normal",0.9,200,6,5,0.315058051670324,1,FALSE,"spline","wald",0,0.0671435711802189,0.833291761734021,0.654813563649988,1.01176995981805,0.0910619784301378,NA,NA,NA
"600","normal",0.9,200,6,5,0.315058051670324,1,FALSE,"spline","least-squares",0,1,0.999999934459222,0.868126557518387,1.23605083651258,0.106496410678009,NA,NA,NA
"601","normal",0.9,500,5,1,0.481072149160471,0,TRUE,"spline","wald",0,0.993602172509325,1.00076274136365,0.814327387351831,1.18719809537547,0.095121826463341,NA,NA,NA
"602","normal",0.9,500,5,1,0.481072149160471,0,TRUE,"spline","score",0,0.858053316154073,1.0236962372404,0.841431210207295,1.33007480275558,0.134114903832928,NA,NA,NA
"603","normal",0.9,500,5,1,0.481072149160471,0,TRUE,"spline","least-squares",0,0.558391989668533,1.05444988531048,0.91334884789525,1.22252806539833,0.0927056438511994,NA,NA,NA
"604","normal",0.9,500,5,1,0.481072149160471,0,FALSE,"spline","wald",0,0.919379003201152,1.00976699147404,0.820637275873908,1.19889670707418,0.0964965260035211,NA,NA,NA
"605","normal",0.9,500,5,1,0.481072149160471,0,FALSE,"spline","score",0,0.864209033655426,1.02232172617387,0.840282827125565,1.32371133298084,0.132059435364087,NA,NA,NA
"606","normal",0.9,500,5,1,0.481072149160471,0,FALSE,"spline","least-squares",500,0.563446141647021,1.05374574194762,0.912631699187342,1.22289137642177,0.0923450409192302,0.119755659680526,0.894195325789031,1.44193835269124
"607","normal",0.9,500,5,1,0.481072149160471,1,TRUE,"spline","wald",0,0.51934676969552,1.0631003414511,0.871164461080386,1.25503622182181,0.0979282690318178,NA,NA,NA
"608","normal",0.9,500,5,1,0.481072149160471,1,TRUE,"spline","least-squares",0,0.994851479439336,1.00054967582896,0.884875061706328,1.17803233301889,0.0850549210984421,NA,NA,NA
"609","normal",0.9,500,5,1,0.481072149160471,1,FALSE,"spline","wald",0,0.480969653568566,1.06982565009032,0.875633450760043,1.2640178494206,0.0990794733281018,NA,NA,NA
"610","normal",0.9,500,5,1,0.481072149160471,1,FALSE,"spline","least-squares",0,1,1.00000000004824,0.883234588619955,1.17490792500188,0.0840385807967465,NA,NA,NA
"611","normal",0.9,500,5,2,0.495889124906212,0,TRUE,"spline","wald",0,0.0472900292332048,0.84878037480239,0.699369675340987,0.998191074263794,0.0762313494737332,NA,NA,NA
"612","normal",0.9,500,5,2,0.495889124906212,0,TRUE,"spline","score",0,0.100661976503947,0.819765771340394,0.6038351448753,1.04268417916037,0.0988221223876154,NA,NA,NA
"613","normal",0.9,500,5,2,0.495889124906212,0,TRUE,"spline","least-squares",0,0.0740292360045631,0.844150704593388,0.718475988136223,1.02026651149049,0.068178792342824,NA,NA,NA
"614","normal",0.9,500,5,2,0.495889124906212,0,FALSE,"spline","wald",0,0.0472900292332048,0.84878037480239,0.699369675340987,0.998191074263794,0.0762313494737332,NA,NA,NA
"615","normal",0.9,500,5,2,0.495889124906212,0,FALSE,"spline","score",0,0.100661976503947,0.819765771340394,0.6038351448753,1.04268417916037,0.0988221223876154,NA,NA,NA
"616","normal",0.9,500,5,2,0.495889124906212,0,FALSE,"spline","least-squares",500,0.0740292360045631,0.844150704593388,0.718475988136223,1.02026651149049,0.068178792342824,0.0853472125632861,0.718185140954675,1.04823756866618
"617","normal",0.9,500,5,2,0.495889124906212,1,TRUE,"spline","wald",0,0.0506269759692513,0.850091209860133,0.699773191928209,1.00040922779206,0.0766942755671093,NA,NA,NA
"618","normal",0.9,500,5,2,0.495889124906212,1,TRUE,"spline","least-squares",0,0.0761551298748572,0.84379216805264,0.719230728853133,1.02430689742375,0.0666797122910877,NA,NA,NA
"619","normal",0.9,500,5,2,0.495889124906212,1,FALSE,"spline","wald",0,0.0506269759692513,0.850091209860133,0.699773191928209,1.00040922779206,0.0766942755671093,NA,NA,NA
"620","normal",0.9,500,5,2,0.495889124906212,1,FALSE,"spline","least-squares",0,0.0761551298748572,0.84379216805264,0.719230728853133,1.02430689742375,0.0666797122910877,NA,NA,NA
"621","normal",0.9,500,5,3,0.0649649346482329,0,TRUE,"spline","wald",0,0.000752622344860621,0.772810557754823,0.640665555094897,0.90495556041475,0.0674221586224385,NA,NA,NA
"622","normal",0.9,500,5,3,0.0649649346482329,0,TRUE,"spline","score",0,0.18501500221492,0.872668491297768,0.686763394147479,1.07473619448954,0.0879030795051908,NA,NA,NA
"623","normal",0.9,500,5,3,0.0649649346482329,0,TRUE,"spline","least-squares",0,0.0526042421405693,0.859996427339904,0.701217435764155,1.00179872331797,0.0665818425240563,NA,NA,NA
"624","normal",0.9,500,5,3,0.0649649346482329,0,FALSE,"spline","wald",0,0.000752622344860621,0.772810557754823,0.640665555094897,0.90495556041475,0.0674221586224385,NA,NA,NA
"625","normal",0.9,500,5,3,0.0649649346482329,0,FALSE,"spline","score",0,0.18501500221492,0.872668491297768,0.686763394147479,1.07473619448954,0.0879030795051908,NA,NA,NA
"626","normal",0.9,500,5,3,0.0649649346482329,0,FALSE,"spline","least-squares",500,0.0526042421405693,0.859996427339904,0.701217435764155,1.00179872331797,0.0665818425240563,0.103542355219691,0.637394865724341,0.999999964683908
"627","normal",0.9,500,5,3,0.0649649346482329,1,TRUE,"spline","wald",0,0.0198967603490461,0.83617979296568,0.698275220628083,0.974084365303277,0.0703607685780812,NA,NA,NA
"628","normal",0.9,500,5,3,0.0649649346482329,1,TRUE,"spline","least-squares",0,0.10950564168883,0.854125875236985,0.683958868394854,1.04542207806666,0.0778557054848686,NA,NA,NA
"629","normal",0.9,500,5,3,0.0649649346482329,1,FALSE,"spline","wald",0,0.0198967603490461,0.83617979296568,0.698275220628083,0.974084365303277,0.0703607685780812,NA,NA,NA
"630","normal",0.9,500,5,3,0.0649649346482329,1,FALSE,"spline","least-squares",0,0.10950564168883,0.854125875236985,0.683958868394854,1.04542207806666,0.0778557054848686,NA,NA,NA
"631","normal",0.9,500,5,4,0.336038059380563,0,TRUE,"spline","wald",0,0.0964041783675635,0.864691100198198,0.705175976095372,1.02420622430102,0.0813867629002681,NA,NA,NA
"632","normal",0.9,500,5,4,0.336038059380563,0,TRUE,"spline","score",0,0.316021106705011,0.887944613448462,0.66193904136919,1.14743061224003,0.101359071727251,NA,NA,NA
"633","normal",0.9,500,5,4,0.336038059380563,0,TRUE,"spline","least-squares",0,0.992254888918469,0.998783826940032,0.758690925739373,1.27171700229049,0.0991040810183447,NA,NA,NA
"634","normal",0.9,500,5,4,0.336038059380563,0,FALSE,"spline","wald",0,0.0964041783675635,0.864691100198198,0.705175976095372,1.02420622430102,0.0813867629002681,NA,NA,NA
"635","normal",0.9,500,5,4,0.336038059380563,0,FALSE,"spline","score",0,0.316021106705011,0.887944613448462,0.66193904136919,1.14743061224003,0.101359071727251,NA,NA,NA
"636","normal",0.9,500,5,4,0.336038059380563,0,FALSE,"spline","least-squares",500,0.992254888918469,0.998783826940032,0.758690925739373,1.27171700229049,0.0991040810183447,0.164749657060417,0.759636232724249,1.37607805126056
"637","normal",0.9,500,5,4,0.336038059380563,1,TRUE,"spline","wald",0,0.0815845833064313,0.858197480827057,0.698612381087989,1.01778258056613,0.0814224654115357,NA,NA,NA
"638","normal",0.9,500,5,4,0.336038059380563,1,TRUE,"spline","least-squares",0,0.203115214468604,0.862336374463325,0.748699020859035,1.10285496537296,0.0629235088170249,NA,NA,NA
"639","normal",0.9,500,5,4,0.336038059380563,1,FALSE,"spline","wald",0,0.0815845833064313,0.858197480827057,0.698612381087989,1.01778258056613,0.0814224654115357,NA,NA,NA
"640","normal",0.9,500,5,4,0.336038059380563,1,FALSE,"spline","least-squares",0,0.203115214468604,0.862336374463325,0.748699020859035,1.10285496537296,0.0629235088170249,NA,NA,NA
"641","normal",0.9,500,5,5,0.963305243524607,0,TRUE,"spline","wald",0,0.453732402417957,0.939749475813374,0.782131027480253,1.09736792414649,0.0804190533991417,NA,NA,NA
"642","normal",0.9,500,5,5,0.963305243524607,0,TRUE,"spline","score",0,0.498156834175412,0.923462261820447,0.718636697327625,1.19916926195091,0.104502500223771,NA,NA,NA
"643","normal",0.9,500,5,5,0.963305243524607,0,TRUE,"spline","least-squares",0,0.581304460618431,0.945218439835397,0.801993615901374,1.17326404327196,0.0860578853835048,NA,NA,NA
"644","normal",0.9,500,5,5,0.963305243524607,0,FALSE,"spline","wald",0,0.453732402417957,0.939749475813374,0.782131027480253,1.09736792414649,0.0804190533991417,NA,NA,NA
"645","normal",0.9,500,5,5,0.963305243524607,0,FALSE,"spline","score",0,0.498156834175412,0.923462261820447,0.718636697327625,1.19916926195091,0.104502500223771,NA,NA,NA
"646","normal",0.9,500,5,5,0.963305243524607,0,FALSE,"spline","least-squares",500,0.581304460618431,0.945218439835397,0.801993615901374,1.17326404327196,0.0860578853835048,0.105504369667255,0.801433288256181,1.24037291366979
"647","normal",0.9,500,5,5,0.963305243524607,1,TRUE,"spline","wald",0,0.451073203884265,0.93938462679003,0.7817417313989,1.09702752218116,0.0804315266171204,NA,NA,NA
"648","normal",0.9,500,5,5,0.963305243524607,1,TRUE,"spline","least-squares",0,0.570889824220795,0.94168354984309,0.802004041949657,1.20048646396234,0.0872476280282926,NA,NA,NA
"649","normal",0.9,500,5,5,0.963305243524607,1,FALSE,"spline","wald",0,0.451073203884265,0.93938462679003,0.7817417313989,1.09702752218116,0.0804315266171204,NA,NA,NA
"650","normal",0.9,500,5,5,0.963305243524607,1,FALSE,"spline","least-squares",0,0.570889824220795,0.94168354984309,0.802004041949657,1.20048646396234,0.0872476280282926,NA,NA,NA
"651","normal",0.9,500,6,1,0.0514521329636007,0,TRUE,"spline","wald",0,0.0063371826728853,0.848624489954142,0.739938864422951,0.957310115485334,0.0554528687202876,NA,NA,NA
"652","normal",0.9,500,6,1,0.0514521329636007,0,TRUE,"spline","score",0,0.0649978849510564,0.816442396783589,0.614347112547649,1.01459548305857,0.0978193480095818,NA,NA,NA
"653","normal",0.9,500,6,1,0.0514521329636007,0,TRUE,"spline","least-squares",0,0.00783164310784608,0.863523496979734,0.754874036986444,0.954559016946018,0.0425062521773673,NA,NA,NA
"654","normal",0.9,500,6,1,0.0514521329636007,0,FALSE,"spline","wald",0,0.00380133927208171,0.836562159507682,0.72588113891305,0.947243180102313,0.0564709461335356,NA,NA,NA
"655","normal",0.9,500,6,1,0.0514521329636007,0,FALSE,"spline","score",0,0.0649978177536148,0.816442345482729,0.614347038290852,1.01459542544639,0.0978193515731426,NA,NA,NA
"656","normal",0.9,500,6,1,0.0514521329636007,0,FALSE,"spline","least-squares",500,0.00972942552844186,0.873225272594276,0.77713714727268,0.960907263873513,0.0402060929890953,0.0590529735060988,0.735076781650604,0.968302108618075
"657","normal",0.9,500,6,1,0.0514521329636007,1,TRUE,"spline","wald",0,0.00769522423974367,0.850624731925387,0.740773764074066,0.960475699776709,0.0560474420539416,NA,NA,NA
"658","normal",0.9,500,6,1,0.0514521329636007,1,TRUE,"spline","least-squares",0,0.00980354830753112,0.862185821454997,0.749205957058916,0.956530082276775,0.0436368328943494,NA,NA,NA
"659","normal",0.9,500,6,1,0.0514521329636007,1,FALSE,"spline","wald",0,0.0396142780351698,0.871464568422128,0.749037162199675,0.993891974644581,0.0624641101510767,NA,NA,NA
"660","normal",0.9,500,6,1,0.0514521329636007,1,FALSE,"spline","least-squares",0,0.0134763088174599,0.870626756588392,0.766372427202646,0.964303511036349,0.0421256432208059,NA,NA,NA
"661","normal",0.9,500,6,2,0.0739553328689752,0,TRUE,"spline","wald",0,0.00245428652615631,0.773692722357343,0.627253090021122,0.920132354693564,0.0747154710450387,NA,NA,NA
"662","normal",0.9,500,6,2,0.0739553328689752,0,TRUE,"spline","score",0,0.0650006666209439,0.783743304952678,0.542037799569597,1.01695747913607,0.113627476994404,NA,NA,NA
"663","normal",0.9,500,6,2,0.0739553328689752,0,TRUE,"spline","least-squares",0,0.0132600873340719,0.836051584768303,0.744308913604451,0.936681609570027,0.047212557237154,NA,NA,NA
"664","normal",0.9,500,6,2,0.0739553328689752,0,FALSE,"spline","wald",0,0.00243697907379659,0.773543307384095,0.627110323697877,0.919976291070312,0.0747120788143365,NA,NA,NA
"665","normal",0.9,500,6,2,0.0739553328689752,0,FALSE,"spline","score",0,0.065000666514863,0.783743304855512,0.542037799425954,1.01695747903071,0.113627477001927,NA,NA,NA
"666","normal",0.9,500,6,2,0.0739553328689752,0,FALSE,"spline","least-squares",500,0.0132590107315823,0.83609316644135,0.744378900692528,0.936699067255817,0.0471933833334262,0.0804218861587854,0.760979395415851,1.09058555407581
"667","normal",0.9,500,6,2,0.0739553328689752,1,TRUE,"spline","wald",0,0.00708003036751159,0.794797500919337,0.645454354388555,0.944140647450119,0.0761968830594754,NA,NA,NA
"668","normal",0.9,500,6,2,0.0739553328689752,1,TRUE,"spline","least-squares",0,0.017641722734167,0.835835388529718,0.742437889627814,0.940496456115443,0.0478137056939851,NA,NA,NA
"669","normal",0.9,500,6,2,0.0739553328689752,1,FALSE,"spline","wald",0,0.00707047012492779,0.794756346329923,0.645408229627036,0.94410446303281,0.0761994189081668,NA,NA,NA
"670","normal",0.9,500,6,2,0.0739553328689752,1,FALSE,"spline","least-squares",0,0.0176632473219178,0.835872933317273,0.74248928429998,0.940543506054753,0.0478037871796199,NA,NA,NA
"671","normal",0.9,500,6,3,0.00587128016688258,0,TRUE,"spline","wald",0,1.27210288525248e-07,0.775885651712422,0.692737628147968,0.859033675276876,0.0424232405392725,NA,NA,NA
"672","normal",0.9,500,6,3,0.00587128016688258,0,TRUE,"spline","score",0,0.314395261423237,0.888664022340154,0.67529738773999,1.14607323415807,0.108915860775689,NA,NA,NA
"673","normal",0.9,500,6,3,0.00587128016688258,0,TRUE,"spline","least-squares",0,0.000185004019528066,0.821862073401815,0.71562113654307,0.8966145777281,0.0413639159802492,NA,NA,NA
"674","normal",0.9,500,6,3,0.00587128016688258,0,FALSE,"spline","wald",0,1.27210288525248e-07,0.775885651712422,0.692737628147968,0.859033675276876,0.0424232405392725,NA,NA,NA
"675","normal",0.9,500,6,3,0.00587128016688258,0,FALSE,"spline","score",0,0.314395261423237,0.888664022340154,0.67529738773999,1.14607323415807,0.108915860775689,NA,NA,NA
"676","normal",0.9,500,6,3,0.00587128016688258,0,FALSE,"spline","least-squares",500,0.000185004019528066,0.821862073401815,0.71562113654307,0.8966145777281,0.0413639159802492,0.0515415580641217,0.699363362314965,0.896384632179136
